Entity,Code,Date,Daily new confirmed cases of COVID-19 per million people,Daily new confirmed cases of COVID-19 per million people Annotations
New Zealand,NZL,2020-06-15,0,
New Zealand,NZL,2020-06-16,0.415,
New Zealand,NZL,2020-06-17,0,
New Zealand,NZL,2020-06-18,0.207,
New Zealand,NZL,2020-06-19,0,
New Zealand,NZL,2020-06-20,0.415,
New Zealand,NZL,2020-06-21,0.415,
New Zealand,NZL,2020-06-22,0.415,
New Zealand,NZL,2020-06-23,0.415,
New Zealand,NZL,2020-06-24,0.207,
New Zealand,NZL,2020-06-25,0.622,
New Zealand,NZL,2020-06-26,0.207,
New Zealand,NZL,2020-06-27,0.415,
New Zealand,NZL,2020-06-28,0.829,
New Zealand,NZL,2020-06-29,0.415,
New Zealand,NZL,2020-06-30,0,
New Zealand,NZL,2020-07-01,0,
New Zealand,NZL,2020-07-02,0.415,
New Zealand,NZL,2020-07-03,0,
New Zealand,NZL,2020-07-04,0,
New Zealand,NZL,2020-07-05,0.622,
New Zealand,NZL,2020-07-06,0,
New Zealand,NZL,2020-07-07,0.622,
New Zealand,NZL,2020-07-08,0.207,
New Zealand,NZL,2020-07-09,0.622,
New Zealand,NZL,2020-07-10,0.415,
New Zealand,NZL,2020-07-11,0.207,
New Zealand,NZL,2020-07-12,0.207,
New Zealand,NZL,2020-07-13,0,
New Zealand,NZL,2020-07-14,0.207,
New Zealand,NZL,2020-07-15,0.415,
New Zealand,NZL,2020-07-16,0.207,
New Zealand,NZL,2020-07-17,0.207,
New Zealand,NZL,2020-07-18,0.207,
New Zealand,NZL,2020-07-19,0.622,
New Zealand,NZL,2020-07-20,0.207,
New Zealand,NZL,2020-07-21,0.207,
New Zealand,NZL,2020-07-22,0,
New Zealand,NZL,2020-07-23,0,
New Zealand,NZL,2020-07-24,0.207,
New Zealand,NZL,2020-07-25,0,
New Zealand,NZL,2020-07-26,0,
New Zealand,NZL,2020-07-27,0,
New Zealand,NZL,2020-07-28,0.207,
New Zealand,NZL,2020-07-29,0.415,
New Zealand,NZL,2020-07-30,0.207,
New Zealand,NZL,2020-07-31,0,
New Zealand,NZL,2020-08-01,0.415,
New Zealand,NZL,2020-08-02,0.622,
New Zealand,NZL,2020-08-03,0.415,
New Zealand,NZL,2020-08-04,0,
New Zealand,NZL,2020-08-05,0.415,
New Zealand,NZL,2020-08-06,0,
New Zealand,NZL,2020-08-07,0,
New Zealand,NZL,2020-08-08,0,
New Zealand,NZL,2020-08-09,0,
New Zealand,NZL,2020-08-10,0,
New Zealand,NZL,2020-08-11,0.207,
New Zealand,NZL,2020-08-12,0,
New Zealand,NZL,2020-08-13,3.733,
New Zealand,NZL,2020-08-14,2.696,
New Zealand,NZL,2020-08-15,1.452,
New Zealand,NZL,2020-08-16,2.696,
New Zealand,NZL,2020-08-17,1.866,
New Zealand,NZL,2020-08-18,2.696,
New Zealand,NZL,2020-08-19,1.244,
New Zealand,NZL,2020-08-20,1.037,
New Zealand,NZL,2020-08-21,2.281,
New Zealand,NZL,2020-08-22,1.244,
New Zealand,NZL,2020-08-23,0.622,
New Zealand,NZL,2020-08-24,1.659,
New Zealand,NZL,2020-08-25,1.452,
New Zealand,NZL,2020-08-26,1.037,
New Zealand,NZL,2020-08-27,1.452,
New Zealand,NZL,2020-08-28,2.488,
New Zealand,NZL,2020-08-29,2.696,
New Zealand,NZL,2020-08-30,0.415,
New Zealand,NZL,2020-08-31,1.866,
New Zealand,NZL,2020-09-01,2.903,
New Zealand,NZL,2020-09-02,1.037,
New Zealand,NZL,2020-09-03,0.415,
New Zealand,NZL,2020-09-04,1.037,
New Zealand,NZL,2020-09-05,0,
New Zealand,NZL,2020-09-06,1.659,
New Zealand,NZL,2020-09-07,0.829,
New Zealand,NZL,2020-09-08,1.244,
New Zealand,NZL,2020-09-09,1.244,
New Zealand,NZL,2020-09-10,0.829,
New Zealand,NZL,2020-09-11,0.207,
New Zealand,NZL,2020-09-12,0.415,
New Zealand,NZL,2020-09-13,0.415,
New Zealand,NZL,2020-09-14,0.207,
New Zealand,NZL,2020-09-15,0.622,
Nicaragua,NIC,2020-03-19,0.151,
Nicaragua,NIC,2020-03-20,0,
Nicaragua,NIC,2020-03-21,0.151,
Nicaragua,NIC,2020-03-22,0,
Nicaragua,NIC,2020-03-23,0,
Nicaragua,NIC,2020-03-24,0,
Nicaragua,NIC,2020-03-25,0,
Nicaragua,NIC,2020-03-26,0,
Nicaragua,NIC,2020-03-27,0,
Nicaragua,NIC,2020-03-28,0,
Nicaragua,NIC,2020-03-29,0.302,
Nicaragua,NIC,2020-03-30,0,
Nicaragua,NIC,2020-03-31,0,
Nicaragua,NIC,2020-04-01,0,
Nicaragua,NIC,2020-04-02,0.151,
Nicaragua,NIC,2020-04-03,0,
Nicaragua,NIC,2020-04-04,0,
Nicaragua,NIC,2020-04-05,0,
Nicaragua,NIC,2020-04-06,0,
Nicaragua,NIC,2020-04-07,0.151,
Nicaragua,NIC,2020-04-08,0,
Nicaragua,NIC,2020-04-09,0,
Nicaragua,NIC,2020-04-10,0,
Nicaragua,NIC,2020-04-11,0.151,
Nicaragua,NIC,2020-04-12,0,
Nicaragua,NIC,2020-04-13,0.302,
Nicaragua,NIC,2020-04-14,0,
Nicaragua,NIC,2020-04-15,0,
Nicaragua,NIC,2020-04-16,0,
Nicaragua,NIC,2020-04-17,0,
Nicaragua,NIC,2020-04-18,0,
Nicaragua,NIC,2020-04-19,0,
Nicaragua,NIC,2020-04-20,0,
Nicaragua,NIC,2020-04-21,0,
Nicaragua,NIC,2020-04-22,0.151,
Nicaragua,NIC,2020-04-23,0,
Nicaragua,NIC,2020-04-24,0,
Nicaragua,NIC,2020-04-25,0.151,
Nicaragua,NIC,2020-04-26,0.151,
Nicaragua,NIC,2020-04-27,0.151,
Nicaragua,NIC,2020-04-28,0,
Nicaragua,NIC,2020-04-29,0,
Nicaragua,NIC,2020-04-30,0.151,
Nicaragua,NIC,2020-05-01,0,
Nicaragua,NIC,2020-05-02,0,
Nicaragua,NIC,2020-05-03,0,
Nicaragua,NIC,2020-05-04,0,
Nicaragua,NIC,2020-05-05,0.151,
Nicaragua,NIC,2020-05-06,0.151,
Nicaragua,NIC,2020-05-07,0,
Nicaragua,NIC,2020-05-08,0,
Nicaragua,NIC,2020-05-09,0,
Nicaragua,NIC,2020-05-10,0,
Nicaragua,NIC,2020-05-11,0,
Nicaragua,NIC,2020-05-12,0,
Nicaragua,NIC,2020-05-13,1.359,
Nicaragua,NIC,2020-05-14,0,
Nicaragua,NIC,2020-05-15,0,
Nicaragua,NIC,2020-05-16,0,
Nicaragua,NIC,2020-05-17,0,
Nicaragua,NIC,2020-05-18,0,
Nicaragua,NIC,2020-05-19,0,
Nicaragua,NIC,2020-05-20,0,
Nicaragua,NIC,2020-05-21,0,
Nicaragua,NIC,2020-05-22,0,
Nicaragua,NIC,2020-05-23,38.342,
Nicaragua,NIC,2020-05-24,0,
Nicaragua,NIC,2020-05-25,0,
Nicaragua,NIC,2020-05-26,0,
Nicaragua,NIC,2020-05-27,72.458,
Nicaragua,NIC,2020-05-28,0,
Nicaragua,NIC,2020-05-29,0,
Nicaragua,NIC,2020-05-30,0,
Nicaragua,NIC,2020-05-31,0,
Nicaragua,NIC,2020-06-01,0,
Nicaragua,NIC,2020-06-02,0,
Nicaragua,NIC,2020-06-03,54.192,
Nicaragua,NIC,2020-06-04,0,
Nicaragua,NIC,2020-06-05,0,
Nicaragua,NIC,2020-06-06,0,
Nicaragua,NIC,2020-06-07,28.832,
Nicaragua,NIC,2020-06-08,0,
Nicaragua,NIC,2020-06-09,0,
Nicaragua,NIC,2020-06-10,0,
Nicaragua,NIC,2020-06-11,23.398,
Nicaragua,NIC,2020-06-12,0,
Nicaragua,NIC,2020-06-13,28.832,
Nicaragua,NIC,2020-06-14,0,
Nicaragua,NIC,2020-06-15,0,
Nicaragua,NIC,2020-06-16,0,
Nicaragua,NIC,2020-06-17,25.36,
Nicaragua,NIC,2020-06-18,28.832,
Nicaragua,NIC,2020-06-19,0,
Nicaragua,NIC,2020-06-20,0,
Nicaragua,NIC,2020-06-21,0,
Nicaragua,NIC,2020-06-22,0,
Nicaragua,NIC,2020-06-23,0,
Nicaragua,NIC,2020-06-24,23.549,
Nicaragua,NIC,2020-06-25,0,
Nicaragua,NIC,2020-06-26,0,
Nicaragua,NIC,2020-06-27,0,
Nicaragua,NIC,2020-06-28,0,
Nicaragua,NIC,2020-06-29,0,
Nicaragua,NIC,2020-06-30,0,
Nicaragua,NIC,2020-07-01,52.683,
Nicaragua,NIC,2020-07-02,0,
Nicaragua,NIC,2020-07-03,0,
Nicaragua,NIC,2020-07-04,0,
Nicaragua,NIC,2020-07-05,0,
Nicaragua,NIC,2020-07-06,0,
Nicaragua,NIC,2020-07-07,0,
Nicaragua,NIC,2020-07-08,49.362,
Nicaragua,NIC,2020-07-09,0,
Nicaragua,NIC,2020-07-10,0,
Nicaragua,NIC,2020-07-11,0,
Nicaragua,NIC,2020-07-12,0,
Nicaragua,NIC,2020-07-13,0,
Nicaragua,NIC,2020-07-14,0,
Nicaragua,NIC,2020-07-15,45.437,
Nicaragua,NIC,2020-07-16,0,
Nicaragua,NIC,2020-07-17,0,
Nicaragua,NIC,2020-07-18,0,
Nicaragua,NIC,2020-07-19,0,
Nicaragua,NIC,2020-07-20,0,
Nicaragua,NIC,2020-07-21,0,
Nicaragua,NIC,2020-07-22,44.078,
Nicaragua,NIC,2020-07-23,0,
Nicaragua,NIC,2020-07-24,0,
Nicaragua,NIC,2020-07-25,0,
Nicaragua,NIC,2020-07-26,0,
Nicaragua,NIC,2020-07-27,0,
Nicaragua,NIC,2020-07-28,0,
Nicaragua,NIC,2020-07-29,35.172,
Nicaragua,NIC,2020-07-30,0,
Nicaragua,NIC,2020-07-31,0,
Nicaragua,NIC,2020-08-01,0,
Nicaragua,NIC,2020-08-02,0,
Nicaragua,NIC,2020-08-03,0,
Nicaragua,NIC,2020-08-04,0,
Nicaragua,NIC,2020-08-05,34.719,
Nicaragua,NIC,2020-08-06,0,
Nicaragua,NIC,2020-08-07,0,
Nicaragua,NIC,2020-08-08,0,
Nicaragua,NIC,2020-08-09,0,
Nicaragua,NIC,2020-08-10,0,
Nicaragua,NIC,2020-08-11,0,
Nicaragua,NIC,2020-08-12,32.153,
Nicaragua,NIC,2020-08-13,0,
Nicaragua,NIC,2020-08-14,0,
Nicaragua,NIC,2020-08-15,0,
Nicaragua,NIC,2020-08-16,0,
Nicaragua,NIC,2020-08-17,0,
Nicaragua,NIC,2020-08-18,0,
Nicaragua,NIC,2020-08-19,29.587,
Nicaragua,NIC,2020-08-20,0,
Nicaragua,NIC,2020-08-21,0,
Nicaragua,NIC,2020-08-22,0,
Nicaragua,NIC,2020-08-23,0,
Nicaragua,NIC,2020-08-24,0,
Nicaragua,NIC,2020-08-25,0,
Nicaragua,NIC,2020-08-26,27.625,
Nicaragua,NIC,2020-08-27,0,
Nicaragua,NIC,2020-08-28,0,
Nicaragua,NIC,2020-08-29,0,
Nicaragua,NIC,2020-08-30,0,
Nicaragua,NIC,2020-08-31,0,
Nicaragua,NIC,2020-09-01,0,
Nicaragua,NIC,2020-09-02,26.266,
Nicaragua,NIC,2020-09-03,0,
Nicaragua,NIC,2020-09-04,0,
Nicaragua,NIC,2020-09-05,0,
Nicaragua,NIC,2020-09-06,0,
Nicaragua,NIC,2020-09-07,0,
Nicaragua,NIC,2020-09-08,0,
Nicaragua,NIC,2020-09-09,22.643,
Nicaragua,NIC,2020-09-10,0,
Nicaragua,NIC,2020-09-11,0,
Nicaragua,NIC,2020-09-12,0,
Nicaragua,NIC,2020-09-13,0,
Nicaragua,NIC,2020-09-14,0,
Nicaragua,NIC,2020-09-15,0,
Niger,NER,2020-03-21,0.041,
Niger,NER,2020-03-22,0,
Niger,NER,2020-03-23,0,
Niger,NER,2020-03-24,0.041,
Niger,NER,2020-03-25,0.207,
Niger,NER,2020-03-26,0,
Niger,NER,2020-03-27,0.124,
Niger,NER,2020-03-28,0,
Niger,NER,2020-03-29,0,
Niger,NER,2020-03-30,0,
Niger,NER,2020-03-31,0.413,
Niger,NER,2020-04-01,0,
Niger,NER,2020-04-02,2.231,
Niger,NER,2020-04-03,0,
Niger,NER,2020-04-04,0.991,
Niger,NER,2020-04-05,0.909,
Niger,NER,2020-04-06,2.644,
Niger,NER,2020-04-07,2.85,
Niger,NER,2020-04-08,1.033,
Niger,NER,2020-04-09,2.644,
Niger,NER,2020-04-10,2.809,
Niger,NER,2020-04-11,1.157,
Niger,NER,2020-04-12,2.189,
Niger,NER,2020-04-13,1.57,
Niger,NER,2020-04-14,0.785,
Niger,NER,2020-04-15,0.909,
Niger,NER,2020-04-16,0.578,
Niger,NER,2020-04-17,1.033,
Niger,NER,2020-04-18,0.744,
Niger,NER,2020-04-19,0.496,
Niger,NER,2020-04-20,0.372,
Niger,NER,2020-04-21,0.289,
Niger,NER,2020-04-22,0,
Niger,NER,2020-04-23,0.289,
Niger,NER,2020-04-24,0.372,
Niger,NER,2020-04-25,0.413,
Niger,NER,2020-04-26,0.124,
Niger,NER,2020-04-27,0.496,
Niger,NER,2020-04-28,0.207,
Niger,NER,2020-04-29,0.33,
Niger,NER,2020-04-30,0.165,
Niger,NER,2020-05-01,0.248,
Niger,NER,2020-05-02,0.372,
Niger,NER,2020-05-03,0.33,
Niger,NER,2020-05-04,0.578,
Niger,NER,2020-05-05,0.207,
Niger,NER,2020-05-06,0.33,
Niger,NER,2020-05-07,0.289,
Niger,NER,2020-05-08,0.454,
Niger,NER,2020-05-09,0.578,
Niger,NER,2020-05-10,0.826,
Niger,NER,2020-05-11,0.248,
Niger,NER,2020-05-12,0.454,
Niger,NER,2020-05-13,0.909,
Niger,NER,2020-05-14,0.248,
Niger,NER,2020-05-15,0.661,
Niger,NER,2020-05-16,0.372,
Niger,NER,2020-05-17,0.165,
Niger,NER,2020-05-18,0.62,
Niger,NER,2020-05-19,0.207,
Niger,NER,2020-05-20,0.207,
Niger,NER,2020-05-21,0.248,
Niger,NER,2020-05-22,0.165,
Niger,NER,2020-05-23,0.537,
Niger,NER,2020-05-24,0.248,
Niger,NER,2020-05-25,0.083,
Niger,NER,2020-05-26,0.248,
Niger,NER,2020-05-27,0.041,
Niger,NER,2020-05-28,0.124,
Niger,NER,2020-05-29,0,
Niger,NER,2020-05-30,0,
Niger,NER,2020-05-31,0.041,
Niger,NER,2020-06-01,0.083,
Niger,NER,2020-06-02,0,
Niger,NER,2020-06-03,0.083,
Niger,NER,2020-06-04,0.041,
Niger,NER,2020-06-05,0.083,
Niger,NER,2020-06-06,0.124,
Niger,NER,2020-06-07,0.165,
Niger,NER,2020-06-08,0.124,
Niger,NER,2020-06-09,0,
Niger,NER,2020-06-10,0.041,
Niger,NER,2020-06-11,0,
Niger,NER,2020-06-12,0,
Niger,NER,2020-06-13,0.165,
Niger,NER,2020-06-14,0.083,
Niger,NER,2020-06-15,0,
Niger,NER,2020-06-16,0,
Niger,NER,2020-06-17,1.487,
Niger,NER,2020-06-18,0.165,
Niger,NER,2020-06-19,0,
Niger,NER,2020-06-20,0,
Niger,NER,2020-06-21,0.62,
Niger,NER,2020-06-22,0.041,
Niger,NER,2020-06-23,0.413,
Niger,NER,2020-06-24,0.207,
Niger,NER,2020-06-25,0.207,
Niger,NER,2020-06-26,0.124,
Niger,NER,2020-06-27,0.124,
Niger,NER,2020-06-28,0.248,
Niger,NER,2020-06-29,0.248,
Niger,NER,2020-06-30,0.041,
Niger,NER,2020-07-01,0,
Niger,NER,2020-07-02,0,
Niger,NER,2020-07-03,0.248,
Niger,NER,2020-07-04,0.041,
Niger,NER,2020-07-05,0,
Niger,NER,2020-07-06,0.454,
Niger,NER,2020-07-07,0,
Niger,NER,2020-07-08,0.041,
Niger,NER,2020-07-09,0.124,
Niger,NER,2020-07-10,0,
Niger,NER,2020-07-11,0.083,
Niger,NER,2020-07-12,0,
Niger,NER,2020-07-13,0,
Niger,NER,2020-07-14,0,
Niger,NER,2020-07-15,0,
Niger,NER,2020-07-16,0.041,
Niger,NER,2020-07-17,0.083,
Niger,NER,2020-07-18,0,
Niger,NER,2020-07-19,0.083,
Niger,NER,2020-07-20,0,
Niger,NER,2020-07-21,0.041,
Niger,NER,2020-07-22,0.33,
Niger,NER,2020-07-23,0.372,
Niger,NER,2020-07-24,0.083,
Niger,NER,2020-07-25,0,
Niger,NER,2020-07-26,0,
Niger,NER,2020-07-27,0.33,
Niger,NER,2020-07-28,0,
Niger,NER,2020-07-29,0,
Niger,NER,2020-07-30,0.083,
Niger,NER,2020-07-31,0,
Niger,NER,2020-08-01,0,
Niger,NER,2020-08-02,0.083,
Niger,NER,2020-08-03,0.454,
Niger,NER,2020-08-04,0.207,
Niger,NER,2020-08-05,0,
Niger,NER,2020-08-06,0,
Niger,NER,2020-08-07,0.041,
Niger,NER,2020-08-08,0,
Niger,NER,2020-08-09,0.165,
Niger,NER,2020-08-10,0.041,
Niger,NER,2020-08-11,0,
Niger,NER,2020-08-12,0,
Niger,NER,2020-08-13,0.124,
Niger,NER,2020-08-14,0,
Niger,NER,2020-08-15,0.165,
Niger,NER,2020-08-16,0,
Niger,NER,2020-08-17,0.083,
Niger,NER,2020-08-18,0,
Niger,NER,2020-08-19,0,
Niger,NER,2020-08-20,0,
Niger,NER,2020-08-21,0.083,
Niger,NER,2020-08-22,0.124,
Niger,NER,2020-08-23,0,
Niger,NER,2020-08-24,0,
Niger,NER,2020-08-25,0,
Niger,NER,2020-08-26,0.041,
Niger,NER,2020-08-27,0,
Niger,NER,2020-08-28,0,
Niger,NER,2020-08-29,0.083,
Niger,NER,2020-08-30,0,
Niger,NER,2020-08-31,0.041,
Niger,NER,2020-09-01,0,
Niger,NER,2020-09-02,0,
Niger,NER,2020-09-03,0.041,
Niger,NER,2020-09-04,0,
Niger,NER,2020-09-05,0,
Niger,NER,2020-09-06,0,
Niger,NER,2020-09-07,0,
Niger,NER,2020-09-08,0.041,
Niger,NER,2020-09-09,0,
Niger,NER,2020-09-10,0,
Niger,NER,2020-09-11,0,
Niger,NER,2020-09-12,0,
Niger,NER,2020-09-13,0,
Niger,NER,2020-09-14,0.083,
Niger,NER,2020-09-15,0,
Nigeria,NGA,2019-12-31,0,
Nigeria,NGA,2020-01-01,0,
Nigeria,NGA,2020-01-02,0,
Nigeria,NGA,2020-01-03,0,
Nigeria,NGA,2020-01-04,0,
Nigeria,NGA,2020-01-05,0,
Nigeria,NGA,2020-01-06,0,
Nigeria,NGA,2020-01-07,0,
Nigeria,NGA,2020-01-08,0,
Nigeria,NGA,2020-01-09,0,
Nigeria,NGA,2020-01-10,0,
Nigeria,NGA,2020-01-11,0,
Nigeria,NGA,2020-01-12,0,
Nigeria,NGA,2020-01-13,0,
Nigeria,NGA,2020-01-14,0,
Nigeria,NGA,2020-01-15,0,
Nigeria,NGA,2020-01-16,0,
Nigeria,NGA,2020-01-17,0,
Nigeria,NGA,2020-01-18,0,
Nigeria,NGA,2020-01-19,0,
Nigeria,NGA,2020-01-20,0,
Nigeria,NGA,2020-01-21,0,
Nigeria,NGA,2020-01-22,0,
Nigeria,NGA,2020-01-23,0,
Nigeria,NGA,2020-01-24,0,
Nigeria,NGA,2020-01-25,0,
Nigeria,NGA,2020-01-26,0,
Nigeria,NGA,2020-01-27,0,
Nigeria,NGA,2020-01-28,0,
Nigeria,NGA,2020-01-29,0,
Nigeria,NGA,2020-01-30,0,
Nigeria,NGA,2020-01-31,0,
Nigeria,NGA,2020-02-01,0,
Nigeria,NGA,2020-02-02,0,
Nigeria,NGA,2020-02-03,0,
Nigeria,NGA,2020-02-04,0,
Nigeria,NGA,2020-02-05,0,
Nigeria,NGA,2020-02-06,0,
Nigeria,NGA,2020-02-07,0,
Nigeria,NGA,2020-02-08,0,
Nigeria,NGA,2020-02-09,0,
Nigeria,NGA,2020-02-10,0,
Nigeria,NGA,2020-02-11,0,
Nigeria,NGA,2020-02-12,0,
Nigeria,NGA,2020-02-13,0,
Nigeria,NGA,2020-02-14,0,
Nigeria,NGA,2020-02-15,0,
Nigeria,NGA,2020-02-16,0,
Nigeria,NGA,2020-02-17,0,
Nigeria,NGA,2020-02-18,0,
Nigeria,NGA,2020-02-19,0,
Nigeria,NGA,2020-02-20,0,
Nigeria,NGA,2020-02-21,0,
Nigeria,NGA,2020-02-22,0,
Nigeria,NGA,2020-02-23,0,
Nigeria,NGA,2020-02-24,0,
Nigeria,NGA,2020-02-25,0,
Nigeria,NGA,2020-02-26,0,
Nigeria,NGA,2020-02-27,0,
Nigeria,NGA,2020-02-28,0.005,
Nigeria,NGA,2020-02-29,0,
Nigeria,NGA,2020-03-01,0,
Nigeria,NGA,2020-03-02,0,
Nigeria,NGA,2020-03-10,0.005,
Nigeria,NGA,2020-03-15,0,
Nigeria,NGA,2020-03-16,0,
Nigeria,NGA,2020-03-17,0,
Nigeria,NGA,2020-03-18,0.005,
Nigeria,NGA,2020-03-19,0.024,
Nigeria,NGA,2020-03-20,0,
Nigeria,NGA,2020-03-21,0.019,
Nigeria,NGA,2020-03-22,0.049,
Nigeria,NGA,2020-03-23,0.039,
Nigeria,NGA,2020-03-24,0.049,
Nigeria,NGA,2020-03-25,0.019,
Nigeria,NGA,2020-03-26,0.034,
Nigeria,NGA,2020-03-27,0.068,
Nigeria,NGA,2020-03-28,0.078,
Nigeria,NGA,2020-03-29,0.078,
Nigeria,NGA,2020-03-30,0,
Nigeria,NGA,2020-03-31,0.165,
Nigeria,NGA,2020-04-01,0,
Nigeria,NGA,2020-04-02,0.097,
Nigeria,NGA,2020-04-03,0.112,
Nigeria,NGA,2020-04-04,0.078,
Nigeria,NGA,2020-04-05,0.097,
Nigeria,NGA,2020-04-06,0.107,
Nigeria,NGA,2020-04-07,0.029,
Nigeria,NGA,2020-04-08,0.078,
Nigeria,NGA,2020-04-09,0.107,
Nigeria,NGA,2020-04-10,0.058,
Nigeria,NGA,2020-04-11,0.082,
Nigeria,NGA,2020-04-12,0.063,
Nigeria,NGA,2020-04-13,0.024,
Nigeria,NGA,2020-04-14,0.097,
Nigeria,NGA,2020-04-15,0.146,
Nigeria,NGA,2020-04-16,0.165,
Nigeria,NGA,2020-04-17,0.17,
Nigeria,NGA,2020-04-18,0.247,
Nigeria,NGA,2020-04-19,0.238,
Nigeria,NGA,2020-04-20,0.412,
Nigeria,NGA,2020-04-21,0.184,
Nigeria,NGA,2020-04-22,0.568,
Nigeria,NGA,2020-04-23,0.441,
Nigeria,NGA,2020-04-24,0.524,
Nigeria,NGA,2020-04-25,0.553,
Nigeria,NGA,2020-04-26,0.422,
Nigeria,NGA,2020-04-27,0.441,
Nigeria,NGA,2020-04-28,0.31,
Nigeria,NGA,2020-04-29,0.946,
Nigeria,NGA,2020-04-30,0.951,
Nigeria,NGA,2020-05-01,0.99,
Nigeria,NGA,2020-05-02,1.155,
Nigeria,NGA,2020-05-03,1.058,
Nigeria,NGA,2020-05-04,0.825,
Nigeria,NGA,2020-05-05,1.184,
Nigeria,NGA,2020-05-06,0.718,
Nigeria,NGA,2020-05-07,0.946,
Nigeria,NGA,2020-05-08,1.848,
Nigeria,NGA,2020-05-09,1.873,
Nigeria,NGA,2020-05-10,1.159,
Nigeria,NGA,2020-05-11,1.203,
Nigeria,NGA,2020-05-12,1.174,
Nigeria,NGA,2020-05-13,0.708,
Nigeria,NGA,2020-05-14,0.893,
Nigeria,NGA,2020-05-15,0.927,
Nigeria,NGA,2020-05-16,1.373,
Nigeria,NGA,2020-05-17,0.854,
Nigeria,NGA,2020-05-18,1.64,
Nigeria,NGA,2020-05-19,1.048,
Nigeria,NGA,2020-05-20,1.096,
Nigeria,NGA,2020-05-21,1.339,
Nigeria,NGA,2020-05-22,1.645,
Nigeria,NGA,2020-05-23,1.189,
Nigeria,NGA,2020-05-24,1.286,
Nigeria,NGA,2020-05-25,1.518,
Nigeria,NGA,2020-05-26,1.111,
Nigeria,NGA,2020-05-27,1.339,
Nigeria,NGA,2020-05-28,1.887,
Nigeria,NGA,2020-05-29,0.883,
Nigeria,NGA,2020-05-30,1.877,
Nigeria,NGA,2020-05-31,2.683,
Nigeria,NGA,2020-06-01,1.489,
Nigeria,NGA,2020-06-02,2.018,
Nigeria,NGA,2020-06-03,1.169,
Nigeria,NGA,2020-06-04,1.683,
Nigeria,NGA,2020-06-05,1.698,
Nigeria,NGA,2020-06-06,1.591,
Nigeria,NGA,2020-06-07,1.887,
Nigeria,NGA,2020-06-08,1.227,
Nigeria,NGA,2020-06-09,1.528,
Nigeria,NGA,2020-06-10,3.216,
Nigeria,NGA,2020-06-11,1.984,
Nigeria,NGA,2020-06-12,3.304,
Nigeria,NGA,2020-06-13,3.042,
Nigeria,NGA,2020-06-14,2.43,
Nigeria,NGA,2020-06-15,1.955,
Nigeria,NGA,2020-06-16,2.78,
Nigeria,NGA,2020-06-17,2.377,
Nigeria,NGA,2020-06-18,2.848,
Nigeria,NGA,2020-06-19,3.614,
Nigeria,NGA,2020-06-20,3.236,
Nigeria,NGA,2020-06-21,3.207,
Nigeria,NGA,2020-06-22,2.115,
Nigeria,NGA,2020-06-23,3.274,
Nigeria,NGA,2020-06-24,2.193,
Nigeria,NGA,2020-06-25,3.148,
Nigeria,NGA,2020-06-26,2.882,
Nigeria,NGA,2020-06-27,3.318,
Nigeria,NGA,2020-06-28,3.779,
Nigeria,NGA,2020-06-29,2.377,
Nigeria,NGA,2020-06-30,2.746,
Nigeria,NGA,2020-07-01,2.721,
Nigeria,NGA,2020-07-02,3.832,
Nigeria,NGA,2020-07-03,3.037,
Nigeria,NGA,2020-07-04,2.202,
Nigeria,NGA,2020-07-05,2.925,
Nigeria,NGA,2020-07-06,2.639,
Nigeria,NGA,2020-07-07,2.789,
Nigeria,NGA,2020-07-08,2.44,
Nigeria,NGA,2020-07-09,2.231,
Nigeria,NGA,2020-07-10,2.421,
Nigeria,NGA,2020-07-11,2.789,
Nigeria,NGA,2020-07-12,3.221,
Nigeria,NGA,2020-07-13,2.77,
Nigeria,NGA,2020-07-14,2.886,
Nigeria,NGA,2020-07-15,2.246,
Nigeria,NGA,2020-07-16,3.119,
Nigeria,NGA,2020-07-17,2.886,
Nigeria,NGA,2020-07-18,2.911,
Nigeria,NGA,2020-07-19,3.168,
Nigeria,NGA,2020-07-20,2.697,
Nigeria,NGA,2020-07-21,2.726,
Nigeria,NGA,2020-07-22,2.794,
Nigeria,NGA,2020-07-23,2.634,
Nigeria,NGA,2020-07-24,2.93,
Nigeria,NGA,2020-07-25,2.867,
Nigeria,NGA,2020-07-26,2.125,
Nigeria,NGA,2020-07-27,2.692,
Nigeria,NGA,2020-07-28,3.144,
Nigeria,NGA,2020-07-29,3.027,
Nigeria,NGA,2020-07-30,1.96,
Nigeria,NGA,2020-07-31,2.333,
Nigeria,NGA,2020-08-01,2.241,
Nigeria,NGA,2020-08-02,1.873,
Nigeria,NGA,2020-08-03,1.475,
Nigeria,NGA,2020-08-04,1.397,
Nigeria,NGA,2020-08-05,1.475,
Nigeria,NGA,2020-08-06,2.217,
Nigeria,NGA,2020-08-07,1.717,
Nigeria,NGA,2020-08-08,2.149,
Nigeria,NGA,2020-08-09,2.198,
Nigeria,NGA,2020-08-10,2.12,
Nigeria,NGA,2020-08-11,1.407,
Nigeria,NGA,2020-08-12,2.052,
Nigeria,NGA,2020-08-13,2.198,
Nigeria,NGA,2020-08-14,1.809,
Nigeria,NGA,2020-08-15,1.596,
Nigeria,NGA,2020-08-16,1.577,
Nigeria,NGA,2020-08-17,1.446,
Nigeria,NGA,2020-08-18,2.023,
Nigeria,NGA,2020-08-19,1.989,
Nigeria,NGA,2020-08-20,2.877,
Nigeria,NGA,2020-08-21,2.309,
